marketId,outcome,finalBtcPrice,strikePrice,priceDiff,priceDiffPct,yesShares,noShares,yesCost,noCost,totalCost,yesPayout,noPayout,totalPayout,pnl,roi
0xc690beace75740,UP,89381.58,89326.50,55.08,0.0617%,0,10,0.0000,4.3000,4.3000,0.0000,0.0000,0.0000,-4.3000,-100.00%
0x4122ab05b80522,DOWN,89359.59,89394.05,-34.46,-0.0386%,0,30,0.0000,4.4000,4.4000,0.0000,30.0000,30.0000,25.6000,581.82%
0x81b3c79fa6c19e,DOWN,89707.98,89747.78,-39.80,-0.0443%,10,0,2.1000,0.0000,2.1000,0.0000,0.0000,0.0000,-2.1000,-100.00%
0xae75e1d7518a3b,DOWN,89800.00,89869.11,-69.11,-0.0769%,10,10,2.9000,4.2000,7.1000,0.0000,10.0000,10.0000,2.9000,40.85%
0xb8542addf5ff09,UP,86185.39,85751.21,434.18,0.5063%,10,0,4.9000,0.0000,4.9000,10.0000,0.0000,10.0000,5.1000,104.08%
0x91bcbfc92a946b,UP,86201.99,86109.27,92.72,0.1077%,0,10,0.0000,1.2000,1.2000,0.0000,0.0000,0.0000,-1.2000,-100.00%
0xce606626b865ab,DOWN,86015.61,86053.88,-38.27,-0.0445%,10,10,4.1000,2.7000,6.8000,0.0000,10.0000,10.0000,3.2000,47.06%
0x10a23286fba499,UP,86243.78,86002.72,241.06,0.2803%,10,0,5.6000,0.0000,5.6000,10.0000,0.0000,10.0000,4.4000,78.57%
0x5eb71a6f5fb667,DOWN,86019.97,86027.79,-7.82,-0.0091%,20,10,3.0000,7.0000,10.0000,0.0000,10.0000,10.0000,0.0000,0.00%
0x224d99f92f8291,UP,86259.31,86018.80,240.51,0.2796%,10,0,5.8000,0.0000,5.8000,10.0000,0.0000,10.0000,4.2000,72.41%
0x5337b58a2d4494,UP,85891.02,85829.52,61.50,0.0716%,10,0,4.4000,0.0000,4.4000,10.0000,0.0000,10.0000,5.6000,127.27%
0xe8292c4d311fd5,UP,85982.11,85881.11,101.00,0.1176%,10,0,5.9000,0.0000,5.9000,10.0000,0.0000,10.0000,4.1000,69.49%
0xb7ad2a4a8cc6d1,UP,87906.41,87378.05,528.36,0.6047%,10,0,5.5000,0.0000,5.5000,10.0000,0.0000,10.0000,4.5000,81.82%
0x0756aab92a74c5,UP,87438.48,87314.89,123.59,0.1415%,10,10,7.2000,1.6000,8.8000,10.0000,0.0000,10.0000,1.2000,13.64%
0xf9fd48acf053f4,UP,87552.52,87451.60,100.92,0.1154%,20,0,7.8000,0.0000,7.8000,20.0000,0.0000,20.0000,12.2000,156.41%
0x61256a80863cb4,UP,87400.71,87310.51,90.20,0.1033%,20,0,12.4000,0.0000,12.4000,20.0000,0.0000,20.0000,7.6000,61.29%
0x8d02bd2bb4ea8a,DOWN,87347.14,87415.88,-68.74,-0.0786%,20,0,7.6000,0.0000,7.6000,0.0000,0.0000,0.0000,-7.6000,-100.00%
0x1cbe8d5bd0621d,DOWN,86803.56,86854.00,-50.44,-0.0581%,10,0,3.2000,0.0000,3.2000,0.0000,0.0000,0.0000,-3.2000,-100.00%
0x2274eda1190451,DOWN,87090.29,87119.64,-29.35,-0.0337%,30,0,6.7000,0.0000,6.7000,0.0000,0.0000,0.0000,-6.7000,-100.00%
0xac64417dd1ed2b,DOWN,86900.01,86998.28,-98.27,-0.1130%,40,10,18.7000,5.7000,24.4000,0.0000,10.0000,10.0000,-14.4000,-59.02%
0x70b1969e74e920,UP,87096.04,86871.44,224.60,0.2585%,10,0,3.7000,0.0000,3.7000,10.0000,0.0000,10.0000,6.3000,170.27%
0x57f2b272a8d645,UP,86117.04,86111.50,5.54,0.0064%,10,0,2.1000,0.0000,2.1000,10.0000,0.0000,10.0000,7.9000,376.19%
0xa850ac6ec96c51,DOWN,85891.18,86089.58,-198.40,-0.2305%,10,10,3.2000,4.9000,8.1000,0.0000,10.0000,10.0000,1.9000,23.46%
0xfeacc7018a66bd,UP,85902.99,85817.31,85.68,0.0998%,50,0,22.3000,0.0000,22.3000,50.0000,0.0000,50.0000,27.7000,124.22%
0xc000b613b21ead,DOWN,86162.92,86214.33,-51.41,-0.0596%,0,10,0.0000,3.0000,3.0000,0.0000,10.0000,10.0000,7.0000,233.33%
0xc76b5e01051635,UP,86000.01,85930.92,69.09,0.0804%,10,0,4.9000,0.0000,4.9000,10.0000,0.0000,10.0000,5.1000,104.08%
0xf2355ad3428554,UP,86125.49,85966.91,158.58,0.1845%,20,10,12.5000,1.4000,13.9000,20.0000,0.0000,20.0000,6.1000,43.88%
0xdae75e060ae22c,UP,86119.21,86098.03,21.18,0.0246%,60,10,22.9000,3.7000,26.6000,60.0000,0.0000,60.0000,33.4000,125.56%
0x3ddb827e428612,UP,86492.98,86091.07,401.91,0.4668%,20,0,11.0000,0.0000,11.0000,20.0000,0.0000,20.0000,9.0000,81.82%
0xbdfa5907e20868,DOWN,86416.19,86463.47,-47.28,-0.0547%,10,0,5.3000,0.0000,5.3000,0.0000,0.0000,0.0000,-5.3000,-100.00%
0xd5ad56b5ed109c,UP,86698.02,86382.82,315.20,0.3649%,10,0,6.5000,0.0000,6.5000,10.0000,0.0000,10.0000,3.5000,53.85%
0x36a10f81905ebc,UP,86699.64,86670.15,29.49,0.0340%,20,0,5.3000,0.0000,5.3000,20.0000,0.0000,20.0000,14.7000,277.36%
0x10777f0bbc12d4,UP,86618.34,86492.24,126.10,0.1458%,10,0,4.8000,0.0000,4.8000,10.0000,0.0000,10.0000,5.2000,108.33%
0xdef89617e55b80,UP,86762.51,86578.64,183.87,0.2124%,10,0,4.9000,0.0000,4.9000,10.0000,0.0000,10.0000,5.1000,104.08%
0x229c4be59a3093,DOWN,86765.43,86814.84,-49.41,-0.0569%,40,0,8.0000,0.0000,8.0000,0.0000,0.0000,0.0000,-8.0000,-100.00%
0x721d0e78c9c95f,DOWN,86617.71,86731.00,-113.29,-0.1306%,10,0,1.5000,0.0000,1.5000,0.0000,0.0000,0.0000,-1.5000,-100.00%
0xdf4fe505cb32b7,UP,86483.69,86430.64,53.05,0.0614%,20,0,9.4000,0.0000,9.4000,20.0000,0.0000,20.0000,10.6000,112.77%
0xabac478d093d3a,UP,86645.93,86445.37,200.56,0.2320%,20,0,10.1000,0.0000,10.1000,20.0000,0.0000,20.0000,9.9000,98.02%
0x9744b57a079ab1,DOWN,86820.00,86939.23,-119.23,-0.1371%,10,0,2.8000,0.0000,2.8000,0.0000,0.0000,0.0000,-2.8000,-100.00%
0x15a522ef8afdf4,UP,87372.43,86979.50,392.93,0.4518%,10,0,5.2000,0.0000,5.2000,10.0000,0.0000,10.0000,4.8000,92.31%
0x9e6478d797228a,DOWN,87280.95,87336.19,-55.24,-0.0632%,40,0,10.1000,0.0000,10.1000,0.0000,0.0000,0.0000,-10.1000,-100.00%
0x3baa968b498e9d,DOWN,87159.79,87229.07,-69.28,-0.0794%,40,0,20.0000,0.0000,20.0000,0.0000,0.0000,0.0000,-20.0000,-100.00%
0x0b17188ec1345f,UP,86483.56,86406.57,76.99,0.0891%,10,0,1.9000,0.0000,1.9000,10.0000,0.0000,10.0000,8.1000,426.32%
0x1327722348551b,DOWN,86397.42,86669.59,-272.17,-0.3140%,10,0,2.7000,0.0000,2.7000,0.0000,0.0000,0.0000,-2.7000,-100.00%
0x752cbff16ece04,UP,85656.56,85610.29,46.27,0.0541%,40,30,16.1000,15.0000,31.1000,40.0000,0.0000,40.0000,8.9000,28.62%
0xf75777f7d5d6c2,UP,85159.52,84631.91,527.61,0.6234%,10,0,5.7000,0.0000,5.7000,10.0000,0.0000,10.0000,4.3000,75.44%
0xb38fe10dcfe144,DOWN,85390.17,85584.35,-194.18,-0.2269%,10,10,4.2000,4.7000,8.9000,0.0000,10.0000,10.0000,1.1000,12.36%
0x88f999056e9fdc,UP,85500.01,85335.44,164.57,0.1929%,30,0,9.9000,0.0000,9.9000,30.0000,0.0000,30.0000,20.1000,203.03%
0x5c36f59d12a68e,UP,85582.88,85537.84,45.04,0.0527%,20,0,9.1000,0.0000,9.1000,20.0000,0.0000,20.0000,10.9000,119.78%
0x335f4d54a7a65a,DOWN,85442.00,85559.51,-117.51,-0.1373%,10,0,0.8000,0.0000,0.8000,0.0000,0.0000,0.0000,-0.8000,-100.00%
0x41a5ce73ab3199,DOWN,85234.01,85279.76,-45.75,-0.0537%,30,0,5.3000,0.0000,5.3000,0.0000,0.0000,0.0000,-5.3000,-100.00%
0xcfc42653a68f30,UP,85603.27,85471.76,131.51,0.1539%,60,0,21.7000,0.0000,21.7000,60.0000,0.0000,60.0000,38.3000,176.50%
0xe1e6cf9882fb31,UP,87146.04,86311.51,834.53,0.9669%,40,0,16.3000,0.0000,16.3000,40.0000,0.0000,40.0000,23.7000,145.40%
0x401f0d555af4ef,UP,87139.95,86838.20,301.75,0.3475%,10,0,5.1000,0.0000,5.1000,10.0000,0.0000,10.0000,4.9000,96.08%
0xe28561758d0ad8,UP,87124.10,86975.88,148.22,0.1704%,30,0,14.1000,0.0000,14.1000,30.0000,0.0000,30.0000,15.9000,112.77%
0x9809e701693dd5,UP,87966.96,87894.53,72.43,0.0824%,50,0,21.0000,0.0000,21.0000,50.0000,0.0000,50.0000,29.0000,138.10%
0xce99c55001b7e6,DOWN,87742.60,87904.61,-162.01,-0.1843%,50,0,10.7000,0.0000,10.7000,0.0000,0.0000,0.0000,-10.7000,-100.00%
0xb443efeccfa661,UP,88028.23,87891.59,136.64,0.1555%,10,0,3.8000,0.0000,3.8000,10.0000,0.0000,10.0000,6.2000,163.16%
0xe78ea35d46d7e3,DOWN,87955.83,88138.86,-183.03,-0.2077%,10,0,5.1000,0.0000,5.1000,0.0000,0.0000,0.0000,-5.1000,-100.00%
0x68c606ce1c5835,UP,88267.09,88015.18,251.91,0.2862%,20,0,12.6000,0.0000,12.6000,20.0000,0.0000,20.0000,7.4000,58.73%
0xc52b80a33da1ac,UP,88203.02,88141.87,61.15,0.0694%,30,0,12.5000,0.0000,12.5000,30.0000,0.0000,30.0000,17.5000,140.00%
0x4b44c831a86ae0,DOWN,87855.92,87992.12,-136.20,-0.1548%,30,0,10.2000,0.0000,10.2000,0.0000,0.0000,0.0000,-10.2000,-100.00%
0xe208ce0764d6ed,DOWN,87951.87,87996.00,-44.13,-0.0501%,10,0,1.1000,0.0000,1.1000,0.0000,0.0000,0.0000,-1.1000,-100.00%
0xc76bfee37ca7d2,UP,87979.19,87592.12,387.07,0.4419%,20,0,10.3000,0.0000,10.3000,20.0000,0.0000,20.0000,9.7000,94.17%
