id,timestamp,datetime,marketId,side,action,price,size,cost,fairValue,edge,edgePct,btcPrice,strike,timeRemainingMin
trade_29,1765595527000,2025-12-13T03:12:07.000Z,0xc818fa17480be4,NO,BUY,0.1200,10,1.2000,0.2203,0.1003,10.03%,90262.63,90239.14,2.9
trade_30,1765599907000,2025-12-13T04:25:07.000Z,0xe8f8cafd1c8d66,NO,BUY,0.5500,10,5.5000,0.6428,0.0928,9.28%,90305.96,90318.44,4.9
trade_31,1765599967000,2025-12-13T04:26:07.000Z,0xe8f8cafd1c8d66,NO,BUY,0.1100,10,1.1000,0.2646,0.1546,15.46%,90339.51,90318.44,3.9
trade_32,1765600027000,2025-12-13T04:27:07.000Z,0xe8f8cafd1c8d66,NO,BUY,0.1000,10,1.0000,0.2316,0.1316,13.16%,90340.18,90318.44,2.9
trade_33,1765602009000,2025-12-13T05:00:09.000Z,0xc4119901335ee4,NO,BUY,0.5500,10,5.5000,0.6306,0.0806,8.06%,90368.78,90388.05,14.8
trade_34,1765602127000,2025-12-13T05:02:07.000Z,0xc4119901335ee4,NO,BUY,0.5900,10,5.9000,0.6661,0.0761,7.61%,90364.46,90388.05,12.9
trade_35,1765602307000,2025-12-13T05:05:07.000Z,0xc4119901335ee4,NO,BUY,0.5700,10,5.7000,0.6771,0.1071,10.71%,90366.10,90388.05,9.9
trade_36,1765602367000,2025-12-13T05:06:07.000Z,0xc4119901335ee4,NO,BUY,0.6000,10,6.0000,0.6706,0.0706,7.06%,90368.37,90388.05,8.9
trade_37,1765602547000,2025-12-13T05:09:07.000Z,0xc4119901335ee4,NO,BUY,0.5700,10,5.7000,0.6744,0.1044,10.44%,90371.51,90388.05,5.9
trade_38,1765602607000,2025-12-13T05:10:07.000Z,0xc4119901335ee4,NO,BUY,0.5600,10,5.6000,0.6882,0.1282,12.82%,90371.51,90388.05,4.9
trade_39,1765602668000,2025-12-13T05:11:08.000Z,0xc4119901335ee4,NO,BUY,0.5600,10,5.6000,0.7016,0.1416,14.16%,90372.03,90388.05,3.9
trade_40,1765602727000,2025-12-13T05:12:07.000Z,0xc4119901335ee4,NO,BUY,0.5200,10,5.2000,0.7263,0.2063,20.63%,90372.02,90388.05,2.9
trade_41,1765602792000,2025-12-13T05:13:12.000Z,0xc4119901335ee4,NO,BUY,0.5200,10,5.2000,0.7124,0.1924,19.24%,90376.38,90388.05,1.8
trade_42,1765602848000,2025-12-13T05:14:08.000Z,0xc4119901335ee4,NO,BUY,0.3100,10,3.1000,0.7778,0.4678,46.78%,90376.38,90388.05,0.9
trade_43,1765605630000,2025-12-13T06:00:30.000Z,0x602a4026f01ff0,NO,BUY,0.5900,10,5.9000,0.6922,0.1022,10.22%,90329.35,90355.15,14.5
trade_44,1765605789000,2025-12-13T06:03:09.000Z,0x602a4026f01ff0,NO,BUY,0.4200,10,4.2000,0.6753,0.2553,25.53%,90333.20,90355.15,11.8
trade_45,1765605969000,2025-12-13T06:06:09.000Z,0x602a4026f01ff0,NO,BUY,0.4700,10,4.7000,0.5940,0.1240,12.40%,90345.95,90355.15,8.8
trade_46,1765606029000,2025-12-13T06:07:09.000Z,0x602a4026f01ff0,NO,BUY,0.5100,10,5.1000,0.7151,0.2051,20.51%,90332.48,90355.15,7.8
trade_47,1765606089000,2025-12-13T06:08:09.000Z,0x602a4026f01ff0,NO,BUY,0.7400,10,7.4000,0.8630,0.1230,12.30%,90307.14,90355.15,6.8
trade_48,1765607416000,2025-12-13T06:30:16.000Z,0xc04c3e2a66fae2,NO,BUY,0.4900,10,4.9000,0.6075,0.1175,11.75%,90278.36,90292.76,14.7
trade_49,1765607470000,2025-12-13T06:31:10.000Z,0xc04c3e2a66fae2,NO,BUY,0.5000,10,5.0000,0.6115,0.1115,11.15%,90278.37,90292.76,13.8
trade_50,1765607529000,2025-12-13T06:32:09.000Z,0xc04c3e2a66fae2,NO,BUY,0.4800,10,4.8000,0.6153,0.1353,13.53%,90278.37,90292.76,12.8
trade_51,1765607589000,2025-12-13T06:33:09.000Z,0xc04c3e2a66fae2,NO,BUY,0.5300,10,5.3000,0.6196,0.0896,8.96%,90278.36,90292.76,11.8
trade_52,1765607649000,2025-12-13T06:34:09.000Z,0xc04c3e2a66fae2,NO,BUY,0.5200,10,5.2000,0.6248,0.1048,10.48%,90278.36,90292.76,10.8
trade_53,1765607784000,2025-12-13T06:36:24.000Z,0xc04c3e2a66fae2,NO,BUY,0.2800,10,2.8000,0.4175,0.1375,13.75%,90301.05,90292.76,8.6
trade_54,1765607829000,2025-12-13T06:37:09.000Z,0xc04c3e2a66fae2,NO,BUY,0.3300,10,3.3000,0.4139,0.0839,8.39%,90301.05,90292.76,7.8
trade_55,1765607889000,2025-12-13T06:38:09.000Z,0xc04c3e2a66fae2,NO,BUY,0.2800,10,2.8000,0.4082,0.1282,12.82%,90301.05,90292.76,6.8
trade_56,1765607949000,2025-12-13T06:39:09.000Z,0xc04c3e2a66fae2,NO,BUY,0.2600,10,2.6000,0.3367,0.0767,7.67%,90307.39,90292.76,5.8
trade_57,1765608013000,2025-12-13T06:40:13.000Z,0xc04c3e2a66fae2,NO,BUY,0.1400,10,1.4000,0.2755,0.1355,13.55%,90312.35,90292.76,4.8
trade_58,1765610470000,2025-12-13T07:21:10.000Z,0x046aebe2ce0e7b,NO,BUY,0.1800,10,1.8000,0.5222,0.3422,34.22%,90347.57,90349.54,8.8
trade_59,1765610530000,2025-12-13T07:22:10.000Z,0x046aebe2ce0e7b,NO,BUY,0.4500,10,4.5000,0.5236,0.0736,7.36%,90347.57,90349.54,7.8
trade_60,1765610590000,2025-12-13T07:23:10.000Z,0x046aebe2ce0e7b,NO,BUY,0.3600,10,3.6000,0.5254,0.1654,16.54%,90347.58,90349.54,6.8
trade_61,1765610710000,2025-12-13T07:25:10.000Z,0x046aebe2ce0e7b,NO,BUY,0.1500,10,1.5000,0.3794,0.2294,22.94%,90358.50,90349.54,4.8
trade_62,1765611367000,2025-12-13T07:36:07.000Z,0x4d284a666e65ee,NO,BUY,0.5300,10,5.3000,0.6112,0.0812,8.12%,90381.89,90392.96,8.9
trade_63,1765621626000,2025-12-13T10:27:06.000Z,0xacd122c0a313c1,NO,BUY,0.1200,10,1.2000,0.2178,0.0978,9.78%,90513.07,90485.44,2.9
trade_64,1765621686000,2025-12-13T10:28:06.000Z,0xacd122c0a313c1,NO,BUY,0.1000,10,1.0000,0.1718,0.0718,7.18%,90513.80,90485.44,1.9
trade_65,1765622718000,2025-12-13T10:45:18.000Z,0x288e39695c07dd,NO,BUY,0.5900,10,5.9000,0.7098,0.1198,11.98%,90576.15,90618.67,14.7
trade_66,1765623250000,2025-12-13T10:54:10.000Z,0x288e39695c07dd,NO,BUY,0.7100,10,7.1000,0.8832,0.1732,17.32%,90553.63,90618.67,5.8
trade_67,1765623850000,2025-12-13T11:04:10.000Z,0x03e193be426727,NO,BUY,0.4400,10,4.4000,0.5644,0.1244,12.44%,90595.40,90604.09,10.8
trade_68,1765623911000,2025-12-13T11:05:11.000Z,0x03e193be426727,NO,BUY,0.5200,10,5.2000,0.6682,0.1482,14.82%,90580.01,90604.09,9.8
trade_69,1765624030000,2025-12-13T11:07:10.000Z,0x03e193be426727,NO,BUY,0.7000,10,7.0000,0.8349,0.1349,13.49%,90548.98,90604.09,7.8
trade_70,1765626310000,2025-12-13T11:45:10.000Z,0xbec6a72c156a4d,NO,BUY,0.4700,10,4.7000,0.7232,0.2532,25.32%,90336.70,90376.43,14.8
trade_71,1765626385000,2025-12-13T11:46:25.000Z,0xbec6a72c156a4d,NO,BUY,0.6000,10,6.0000,0.8624,0.2624,26.24%,90293.74,90376.43,13.6
trade_72,1765626490000,2025-12-13T11:48:10.000Z,0xbec6a72c156a4d,YES,BUY,0.4200,10,4.2000,0.6826,0.2626,26.26%,90408.83,90376.43,11.8
trade_73,1765626549000,2025-12-13T11:49:09.000Z,0xbec6a72c156a4d,NO,BUY,0.3300,10,3.3000,0.4055,0.0755,7.55%,90391.12,90376.43,10.8
trade_74,1765626669000,2025-12-13T11:51:09.000Z,0xbec6a72c156a4d,NO,BUY,0.2800,10,2.8000,0.3932,0.1132,11.32%,90391.72,90376.43,8.8
trade_75,1765626730000,2025-12-13T11:52:10.000Z,0xbec6a72c156a4d,NO,BUY,0.3400,10,3.4000,0.4835,0.1435,14.35%,90378.51,90376.43,7.8
trade_76,1765626790000,2025-12-13T11:53:10.000Z,0xbec6a72c156a4d,NO,BUY,0.3800,10,3.8000,0.6203,0.2403,24.03%,90361.43,90376.43,6.8
trade_77,1765626850000,2025-12-13T11:54:10.000Z,0xbec6a72c156a4d,NO,BUY,0.4700,10,4.7000,0.7205,0.2505,25.05%,90347.95,90376.43,5.8
trade_78,1765626910000,2025-12-13T11:55:10.000Z,0xbec6a72c156a4d,NO,BUY,0.5800,10,5.8000,0.7411,0.1611,16.11%,90347.27,90376.43,4.8
trade_79,1765626969000,2025-12-13T11:56:09.000Z,0xbec6a72c156a4d,NO,BUY,0.5900,10,5.9000,0.7621,0.1721,17.21%,90347.27,90376.43,3.9
trade_80,1765627030000,2025-12-13T11:57:10.000Z,0xbec6a72c156a4d,NO,BUY,0.6300,10,6.3000,0.8336,0.2036,20.36%,90340.15,90376.43,2.8
trade_81,1765627329000,2025-12-13T12:02:09.000Z,0xf8463873929830,NO,BUY,0.3400,10,3.4000,0.4106,0.0706,7.06%,90370.45,90355.53,12.8
trade_82,1765627389000,2025-12-13T12:03:09.000Z,0xf8463873929830,NO,BUY,0.3300,10,3.3000,0.5838,0.2538,25.38%,90342.18,90355.53,11.8
trade_83,1765629016000,2025-12-13T12:30:16.000Z,0x4dd0a7de73e2ee,YES,BUY,0.6000,10,6.0000,0.7738,0.1738,17.38%,90414.77,90344.07,14.7
trade_84,1765629369000,2025-12-13T12:36:09.000Z,0x4dd0a7de73e2ee,NO,BUY,0.1800,10,1.8000,0.2530,0.0730,7.30%,90391.25,90344.07,8.8
trade_85,1765629429000,2025-12-13T12:37:09.000Z,0x4dd0a7de73e2ee,NO,BUY,0.1700,10,1.7000,0.2420,0.0720,7.20%,90391.25,90344.07,7.8
trade_86,1765629489000,2025-12-13T12:38:09.000Z,0x4dd0a7de73e2ee,NO,BUY,0.1400,10,1.4000,0.2513,0.1113,11.13%,90385.96,90344.07,6.8
trade_87,1765629549000,2025-12-13T12:39:09.000Z,0x4dd0a7de73e2ee,NO,BUY,0.1400,10,1.4000,0.2354,0.0954,9.54%,90385.97,90344.07,5.8
trade_88,1765629610000,2025-12-13T12:40:10.000Z,0x4dd0a7de73e2ee,NO,BUY,0.1000,10,1.0000,0.2168,0.1168,11.68%,90385.96,90344.07,4.8
trade_89,1765629669000,2025-12-13T12:41:09.000Z,0x4dd0a7de73e2ee,NO,BUY,0.0900,10,0.9000,0.2693,0.1793,17.93%,90371.99,90344.07,3.9
trade_90,1765629742000,2025-12-13T12:42:22.000Z,0x4dd0a7de73e2ee,NO,BUY,0.1100,10,1.1000,0.6850,0.5750,57.50%,90326.37,90344.07,2.6
trade_91,1765629789000,2025-12-13T12:43:09.000Z,0x4dd0a7de73e2ee,NO,BUY,0.4700,10,4.7000,0.7679,0.2979,29.79%,90319.99,90344.07,1.9
trade_92,1765629849000,2025-12-13T12:44:09.000Z,0x4dd0a7de73e2ee,NO,BUY,0.7000,10,7.0000,0.9454,0.2454,24.54%,90295.00,90344.07,0.8
trade_93,1765630088000,2025-12-13T12:48:08.000Z,0x8e595ec31cd08e,NO,BUY,0.5400,10,5.4000,0.6197,0.0797,7.97%,90299.47,90320.11,11.9
trade_94,1765630149000,2025-12-13T12:49:09.000Z,0x8e595ec31cd08e,NO,BUY,0.4900,10,4.9000,0.6486,0.1586,15.86%,90295.06,90320.11,10.8
trade_95,1765630208000,2025-12-13T12:50:08.000Z,0x8e595ec31cd08e,NO,BUY,0.5100,10,5.1000,0.6548,0.1448,14.48%,90295.06,90320.11,9.9
trade_96,1765630267000,2025-12-13T12:51:07.000Z,0x8e595ec31cd08e,NO,BUY,0.2900,10,2.9000,0.3937,0.1037,10.37%,90335.93,90320.11,8.9
trade_97,1765630327000,2025-12-13T12:52:07.000Z,0x8e595ec31cd08e,NO,BUY,0.2800,10,2.8000,0.4225,0.1425,14.25%,90330.68,90320.11,7.9
trade_98,1765630388000,2025-12-13T12:53:08.000Z,0x8e595ec31cd08e,NO,BUY,0.4300,10,4.3000,0.5968,0.1668,16.68%,90307.59,90320.11,6.9
trade_99,1765630448000,2025-12-13T12:54:08.000Z,0x8e595ec31cd08e,NO,BUY,0.3900,10,3.9000,0.6042,0.2142,21.42%,90307.59,90320.11,5.9
trade_100,1765630508000,2025-12-13T12:55:08.000Z,0x8e595ec31cd08e,NO,BUY,0.2800,10,2.8000,0.4821,0.2021,20.21%,90321.95,90320.11,4.9
trade_101,1765630567000,2025-12-13T12:56:07.000Z,0x8e595ec31cd08e,NO,BUY,0.2600,10,2.6000,0.4799,0.2199,21.99%,90321.96,90320.11,3.9
trade_102,1765630627000,2025-12-13T12:57:07.000Z,0x8e595ec31cd08e,NO,BUY,0.0800,10,0.8000,0.2229,0.1429,14.29%,90349.41,90320.11,2.9
trade_103,1765632611000,2025-12-13T13:30:11.000Z,0xe74b68ac7f9d31,NO,BUY,0.4800,10,4.8000,0.6802,0.2002,20.02%,90205.00,90242.79,14.8
trade_104,1765632668000,2025-12-13T13:31:08.000Z,0xe74b68ac7f9d31,NO,BUY,0.6100,10,6.1000,0.6851,0.0751,7.51%,90205.00,90242.79,13.9
trade_105,1765632856000,2025-12-13T13:34:16.000Z,0xe74b68ac7f9d31,NO,BUY,0.3200,10,3.2000,0.4609,0.1409,14.09%,90249.14,90242.79,10.7
trade_106,1765633148000,2025-12-13T13:39:08.000Z,0xe74b68ac7f9d31,NO,BUY,0.3400,10,3.4000,0.4640,0.1240,12.40%,90247.15,90242.79,5.9
trade_107,1765633208000,2025-12-13T13:40:08.000Z,0xe74b68ac7f9d31,NO,BUY,0.5900,10,5.9000,0.6798,0.0898,8.98%,90220.01,90242.79,4.9
trade_108,1765633268000,2025-12-13T13:41:08.000Z,0xe74b68ac7f9d31,NO,BUY,0.2800,10,2.8000,0.3988,0.1188,11.88%,90253.45,90242.79,3.9
trade_109,1765633328000,2025-12-13T13:42:08.000Z,0xe74b68ac7f9d31,NO,BUY,0.2600,10,2.6000,0.4178,0.1578,15.78%,90249.99,90242.79,2.9
trade_110,1765633388000,2025-12-13T13:43:08.000Z,0xe74b68ac7f9d31,NO,BUY,0.2000,10,2.0000,0.3998,0.1998,19.98%,90249.99,90242.79,1.9
trade_111,1765633448000,2025-12-13T13:44:08.000Z,0xe74b68ac7f9d31,NO,BUY,0.0800,10,0.8000,0.3583,0.2783,27.83%,90249.98,90242.79,0.9
trade_112,1765633511000,2025-12-13T13:45:11.000Z,0x41261501c4d74b,NO,BUY,0.5200,10,5.2000,0.6036,0.0836,8.36%,90228.82,90249.62,14.8
trade_113,1765633629000,2025-12-13T13:47:09.000Z,0x41261501c4d74b,NO,BUY,0.4900,10,4.9000,0.5854,0.0954,9.54%,90233.96,90249.62,12.8
trade_114,1765634049000,2025-12-13T13:54:09.000Z,0x41261501c4d74b,NO,BUY,0.1100,10,1.1000,0.5437,0.4337,43.37%,90244.26,90249.62,5.8
trade_115,1765634110000,2025-12-13T13:55:10.000Z,0x41261501c4d74b,NO,BUY,0.4000,10,4.0000,0.4913,0.0913,9.13%,90250.59,90249.62,4.8
trade_116,1765634169000,2025-12-13T13:56:09.000Z,0x41261501c4d74b,NO,BUY,0.2300,10,2.3000,0.4901,0.2601,26.01%,90250.59,90249.62,3.9
trade_117,1765634230000,2025-12-13T13:57:10.000Z,0x41261501c4d74b,NO,BUY,0.2300,10,2.3000,0.4886,0.2586,25.86%,90250.58,90249.62,2.8
trade_118,1765634289000,2025-12-13T13:58:09.000Z,0x41261501c4d74b,NO,BUY,0.1300,10,1.3000,0.5542,0.4242,42.42%,90245.87,90249.62,1.9
trade_119,1765634363000,2025-12-13T13:59:23.000Z,0x41261501c4d74b,NO,BUY,0.1000,10,1.0000,0.5947,0.4947,49.47%,90245.87,90249.62,0.6
trade_120,1765635310000,2025-12-13T14:15:10.000Z,0x51f9210bc9566f,NO,BUY,0.5300,10,5.3000,0.6969,0.1669,16.69%,90266.35,90309.73,14.8
trade_121,1765635489000,2025-12-13T14:18:09.000Z,0x51f9210bc9566f,NO,BUY,0.6300,10,6.3000,0.7975,0.1675,16.75%,90241.54,90309.73,11.8
trade_122,1765635549000,2025-12-13T14:19:09.000Z,0x51f9210bc9566f,NO,BUY,0.7600,10,7.6000,0.8520,0.0920,9.20%,90223.20,90309.73,10.8
trade_123,1765635610000,2025-12-13T14:20:10.000Z,0x51f9210bc9566f,NO,BUY,0.8300,10,8.3000,0.9258,0.0958,9.58%,90176.10,90309.73,9.8
trade_124,1765639987000,2025-12-13T15:33:07.000Z,0x1ea9cd3a8fbc1d,NO,BUY,0.5000,10,5.0000,0.5721,0.0721,7.21%,90139.71,90154.89,11.9
trade_125,1765640047000,2025-12-13T15:34:07.000Z,0x1ea9cd3a8fbc1d,NO,BUY,0.4800,10,4.8000,0.5753,0.0953,9.53%,90139.71,90154.89,10.9
trade_126,1765640167000,2025-12-13T15:36:07.000Z,0x1ea9cd3a8fbc1d,NO,BUY,0.5900,10,5.9000,0.6730,0.0830,8.30%,90120.00,90154.89,8.9
trade_127,1765640467000,2025-12-13T15:41:07.000Z,0x1ea9cd3a8fbc1d,NO,BUY,0.5500,10,5.5000,0.6866,0.1366,13.66%,90132.17,90154.89,3.9
trade_128,1765640590000,2025-12-13T15:43:10.000Z,0x1ea9cd3a8fbc1d,NO,BUY,0.8100,10,8.1000,0.9078,0.0978,9.78%,90100.42,90154.89,1.8
trade_129,1765643413000,2025-12-13T16:30:13.000Z,0xa1f90c890efcc7,NO,BUY,0.5100,10,5.1000,0.6892,0.1792,17.92%,90048.60,90092.31,14.8
trade_130,1765643649000,2025-12-13T16:34:09.000Z,0xa1f90c890efcc7,YES,BUY,0.3700,10,3.7000,0.4525,0.0825,8.25%,90084.13,90092.31,10.8
trade_131,1765643724000,2025-12-13T16:35:24.000Z,0xa1f90c890efcc7,NO,BUY,0.5100,10,5.1000,0.6795,0.1695,16.95%,90058.91,90092.31,9.6
trade_132,1765643829000,2025-12-13T16:37:09.000Z,0xa1f90c890efcc7,NO,BUY,0.5100,10,5.1000,0.6731,0.1631,16.31%,90063.37,90092.31,7.8
trade_133,1765643961000,2025-12-13T16:39:21.000Z,0xa1f90c890efcc7,NO,BUY,0.6200,10,6.2000,0.6979,0.0779,7.79%,90063.37,90092.31,5.7
trade_134,1765644069000,2025-12-13T16:41:09.000Z,0xa1f90c890efcc7,NO,BUY,0.4500,10,4.5000,0.6890,0.2390,23.90%,90069.49,90092.31,3.9
trade_135,1765644129000,2025-12-13T16:42:09.000Z,0xa1f90c890efcc7,NO,BUY,0.6100,10,6.1000,0.7557,0.1457,14.57%,90063.37,90092.31,2.9
trade_136,1765644188000,2025-12-13T16:43:08.000Z,0xa1f90c890efcc7,NO,BUY,0.6300,10,6.3000,0.7955,0.1655,16.55%,90063.37,90092.31,1.9
trade_137,1765644309000,2025-12-13T16:45:09.000Z,0x688dc5feb3e0b0,NO,BUY,0.4800,10,4.8000,0.5549,0.0749,7.49%,90061.06,90072.29,14.8
trade_138,1765644428000,2025-12-13T16:47:08.000Z,0x688dc5feb3e0b0,NO,BUY,0.2500,10,2.5000,0.3491,0.0991,9.91%,90103.96,90072.29,12.9
trade_139,1765644488000,2025-12-13T16:48:08.000Z,0x688dc5feb3e0b0,NO,BUY,0.2300,10,2.3000,0.3435,0.1135,11.35%,90103.96,90072.29,11.9
trade_140,1765644548000,2025-12-13T16:49:08.000Z,0x688dc5feb3e0b0,NO,BUY,0.2300,10,2.3000,0.3044,0.0744,7.44%,90111.85,90072.29,10.9
trade_141,1765644609000,2025-12-13T16:50:09.000Z,0x688dc5feb3e0b0,NO,BUY,0.2100,10,2.1000,0.2942,0.0842,8.42%,90111.85,90072.29,9.8
trade_142,1765644668000,2025-12-13T16:51:08.000Z,0x688dc5feb3e0b0,NO,BUY,0.1700,10,1.7000,0.2855,0.1155,11.55%,90111.85,90072.29,8.9
trade_143,1765644728000,2025-12-13T16:52:08.000Z,0x688dc5feb3e0b0,NO,BUY,0.1600,10,1.6000,0.2752,0.1152,11.52%,90111.85,90072.29,7.9
trade_144,1765644788000,2025-12-13T16:53:08.000Z,0x688dc5feb3e0b0,NO,BUY,0.1500,10,1.5000,0.2633,0.1133,11.33%,90111.86,90072.29,6.9
trade_145,1765644848000,2025-12-13T16:54:08.000Z,0x688dc5feb3e0b0,NO,BUY,0.1200,10,1.2000,0.2491,0.1291,12.91%,90111.85,90072.29,5.9
trade_146,1765644909000,2025-12-13T16:55:09.000Z,0x688dc5feb3e0b0,NO,BUY,0.1100,10,1.1000,0.2596,0.1496,14.96%,90106.21,90072.29,4.8
trade_147,1765646169000,2025-12-13T17:16:09.000Z,0xaa2c9f97bed3d6,NO,BUY,0.4200,10,4.2000,0.5053,0.0853,8.53%,90085.83,90086.59,13.8
trade_148,1765646229000,2025-12-13T17:17:09.000Z,0xaa2c9f97bed3d6,NO,BUY,0.4500,10,4.5000,0.5576,0.1076,10.76%,90077.80,90086.59,12.8
trade_149,1765646288000,2025-12-13T17:18:08.000Z,0xaa2c9f97bed3d6,NO,BUY,0.4800,10,4.8000,0.5598,0.0798,7.98%,90077.80,90086.59,11.9
trade_150,1765646349000,2025-12-13T17:19:09.000Z,0xaa2c9f97bed3d6,NO,BUY,0.6600,10,6.6000,0.7594,0.0994,9.94%,90040.01,90086.59,10.8
trade_151,1765646528000,2025-12-13T17:22:08.000Z,0xaa2c9f97bed3d6,NO,BUY,0.7400,10,7.4000,0.8194,0.0794,7.94%,90033.19,90086.59,7.9
trade_152,1765650668000,2025-12-13T18:31:08.000Z,0x1a25ddd79a2bad,NO,BUY,0.5700,10,5.7000,0.6443,0.0743,7.43%,90144.18,90169.53,13.9
trade_153,1765650728000,2025-12-13T18:32:08.000Z,0x1a25ddd79a2bad,NO,BUY,0.5700,10,5.7000,0.6491,0.0791,7.91%,90144.18,90169.53,12.9
trade_154,1765651148000,2025-12-13T18:39:08.000Z,0x1a25ddd79a2bad,NO,BUY,0.5200,10,5.2000,0.6345,0.1145,11.45%,90154.50,90169.53,5.9
trade_155,1765651268000,2025-12-13T18:41:08.000Z,0x1a25ddd79a2bad,NO,BUY,0.6300,10,6.3000,0.7250,0.0950,9.50%,90148.67,90169.53,3.9
